,id,contents,category,category_tag,predict,predict_tag
10,DN000000008781289326,"충혼서린 현충원 둘레길에서 시민 위한 올곧은 정책 필 것 허태정 시장, 호국보훈의 달 맞아, 바르게살기 회원들과 현충원 토요산책. 대전시 제공 허태정 대전시장은 제66회 현충일을 앞둔 5일 오전 국립대전현충원에서 바르게살기운동 대전광역시협의회 회원 30여 명과 함께 토요산책을 진행했다. 이날 허 시장은 국립대전현충원 보훈둘레길을 걸으며 호국영령과 순국선열을 추모하며 함께한 바르게살기 회원들과 대화의 시간을 가졌다. 참여 회원들과 인사를 나누면서 허 시장은 “바르게 살아야 한다는 것은 모두가 알고 있지만 실천하기는 매우 어렵다”며 “ 올곧은 삶을 실천하셨던 순국선열분들이 영면하고 계신 이곳에 서니 삶의 방향에 대해 한번 더 생각하게 된다. 순국선열들의 발자취를 따라 시민을 위한 올곧은 시정을 펼치도록 최선을 다하겠다”고 말했다. 또한 “바르게살기 회원들이 진실, 질서, 화합의 정신으로 살기 좋은 지역사회를 만들기 위해 애쓰시고 있다”며 “앞으로도 우리 사회에 올바른 가치를 세우고 소중한 바르게살기 정신이 더욱 확산 될 수 있도록 앞장서 주기 바란다”고 강조했다. 이에 강창선 바르게살기 회장은 “바르게살기운동의 가치를 알아주셔서 감사하다. 코로나19로 어려운 시기에 이웃과 더불어 사는 건강한 사회를 만들어 가는데 8000여 바르게살기 회원들이 앞장서 나가겠다”며 “특히, 지난 3일 제66주년 현충일을 맞아 회원들과 현충원을 참배하고 장병묘역 태극기 꽂기 봉사도 했다”고 말했다. 한편, 바르게살기운동 대전시협의회는 대전시협의회, 5개구 협의회로 구성됐으며, 올해 생명나눔 사랑의 헌혈행사, 효자·효부 시상 33명, 현충원 참배와 봉사를 진행하는 등 회원 8333명이 도덕성 회복운동, 국민화합과 생활문화 운동을 하고 있다. 허태정 시장, 바르게살기 회원들과 현충원 토요산책. 대전시 제공",4,사회,5,생활
11,DN000000008853843927,"코로나19 팬데믹으로 '자가 건강관리' 중요해져 처방전 없어도 사후피임약 등 구입할 수 있어야   세계보건기구 지침을 내놓았다. 자가 건강관리란 질병에 대처할 수 있는 개인, 가족, 지역사회의 역량을 뜻한다. 디지털 의료 서비스, 약, 병원과 재활시설에 대한 접근성 등이 포함된다. 27일 WHO는 공식 홈페이지를 통해 코로나19 팬데믹 으로 일상 생활 속에서 스스로 건강을 지키는 방법을 숙지하는 것이 더 중요해졌다며 오는 2030년엔 전 세계적으로 의료진 1800만명이 부족할 것으로 보이며, 약 1억3000명이 인도적 지원을 받게 될 것이라고 밝혔다. 이어 전 세계 인구 중 최소 4억 명이 적절한 시기에 의료서비스를 받지 못할 것으로 보인다며 원하고, 필요할 때 의료 서비스에 접근할 수 있는지가 추후 건강관리의 척도가 될 것이라고 설명했다. 이번 가이드라인에서 WHO는 병원에서 처방전을 받지 않은 사람들도 약국에서 사후피임약 을 구입할 수 있도록 권고했다. 사후피임약은 고농도 호르몬 피임약으로, 여성 호르몬을 조절해 자궁내벽에 착상이 되는 것을 방지하는 약이다. 사후피임약은 성관계 후 72시간 내에 복용해야 피임효과가 있지만, 현행법상 사후피임약은 전문의약품으로 분류돼 의사의 처방을 받지 않고서는 약국에서 구매할 수 없다. 또 임신 중 혈당·혈압 관리, 임신 전후 철분 복용, 보건소 등 1차 의료기관에서 양질의 의료서비스 제공 등도 기존 '자가 건강관리' 지침에 추가됐다. WHO는 모든 공공기관, 개인 등이 양질의 의료서비스에 접근할 수 있도록 각국의 정책, 법 등을 재검토 해야한다며 봉사활동, 캠페인 등을 통해 지역 사회의 의료서비스를 강화해야 한다고 당부했다. WHO 소속 소먀 스워미나탄 과학부 부국장은 개정된 가이드라인이 각국의 자가 건강관리 지침에 도움이 되길 바란다며 향후 임상 실험 결과 등을 반영해 더 안전한 가이드라인을 만들 것이라고 덧붙였다.   기사제공=뉴스1  ",3,미용/건강,3,미용/건강
12,DN000000008802346812," = 가평군이 향토인재 육성을 위해 운영하고 있는 서울소재 가평장학관 입사생들을 대상으로 ‘자라섬 남도 꽃 정원참여 행사를 열어 뜻깊은 추억을 만들기로 했다. 이번 행사는 장기적인 코로나19로 인해 해마다 참여하던 지역 봉사활동과 장학관에서 주관하던 각종 프로그램이 취소된데 따른 것이다. 11일 군에 따르면 코로나19로 군민들의 장기간 단절된 일상에 활력을 불어넣고 침체된 지역경제 활성화에 기여하고자 지난 달 22일부터 이달까지 ‘자라섬 남도 봄 꽃 정원유료개방 행사에 가평장학관 입사생들의 참여를 유도하고 있다고 밝혔다. 군은 입사생들이 남도 꽃 정원 개방기간 중, 이곳을 찾아 인증사진을 찍어 제출하게 되면 가평장학관 생활수칙에 따라 상점도 부여하는 등 애향심을 높이고 관광지 홍보도 이뤄 나가기로 했다. 앞서 2019년에도 가평장학관 입사생들은 가평읍 달전리에 있는 공공하수처리시설을 견학해 하수도에 대한 올바른 이해와 물의 소중함을 인식하는 계기를 마련했다. 또 2018년에는 기숙사 걱정없이 공부하는 고마움을 전하기 위해 군 자원순환센터를 찾아 재활용 선별작업 체험과 재활용품 파봉 및 분리작업 등 자원봉사활동을 실시함으로써 공동체 의식을 함양하고 애향심을 고취했다. 2018년 2월 개관한 서울시 성북구 안암동 소재 ‘가평장학관은 학부모의 경제적 부담을 완화하고 지역인재 양성을 목표로 수도권 소재 대학 신입생 또는 재학생들에게 입사비 5만원, 월 사용료 15만원 의 이용료로 제공하는 기숙사다. 군 직영인 가평장학관은 109명을 수용할 수 있는 희망동과 행복동 등 5층짜리 건물 2동 53실 규모로 2인 1실로 이루어졌으며, 3·4인실도 각 1개씩 있다. 군 관계자는 “앞으로도 입사생들과 함께하는 다양한 프로그램을 통해 평소 학업의 긴장감에서 벗어나 미래에 대한 꿈과 우정을 다지는 계기가 되고 항상 고향을 생각하는 애향심을 가지고 가평의 관광자원도 많이 홍보해 나가겠다”고 말했다.",4,사회,6,스포츠
13,DN000000008795109380, = 전해철 행정안전부 장관이 9일 오후 광주 동구 학동 17명의 사상자가 발생한 붕괴 사고 현장에 들어서고 있다. 2021.6.9/뉴스1,4,사회,4,사회
14,DN000000008848345355, 한국전 참전용사들을 기리며 한국전 추모패가 있는 런던 세인트폴 대성당에서 헌화하고 예배를 했다고 밝혔다. 이날 행사에는 신종 코로나바이러스 감염증 방역 규제로 인해 참전용사 4명과 박은하 대사 등만 참석했다. 박 대사는 한국전쟁 발발 71주년이자 영국군 글로스터 전투 70주년이 되는 의미 있는 해라며 참전용사들의 희생과 헌신을 기반으로 이루어진 한국-영국간 우정은 앞으로도 계속 발전할 것이라고 말했다. ,8,정치,4,사회
15,DN000000008857182938," 부터 전국 거의 모든 지역에서 실외 마스크 착용 의무를 해제했다. 신종 코로나바이러스 감염증 확산 위험이 크게 줄었다는 보건당국 판단에 따른 것이다. 실제 이날부로 20개 모든 주 가 바이러스 위험이 가장 낮은 화이트 존으로 변경됐다. 이탈리아는 주민 10만 명당 신규 확진자 수 등의 데이터를 토대로 전국을 레드-오렌지-옐로-화이트 등 4개 등급으로 나눠 관리하고 있다. 이에 따라 이탈리아에서는 실내 마스크 착용, 사회적 거리 두기 등 기본적인 방역 수칙 외에 대부분의 제한 조처가 해제됐다. 다만, 항구도시 나폴리가 속한 남부 캄파니아주와 중부 움브리아주 노르차 지역의 경우 지방정부 자체 판단에 따라 실외 마스크 착용 의무를 당분간 유지한다는 방침이다 최근 이탈리아의 코로나19 신규 확진자 수가 눈에 띄게 줄긴 했으나, 전 세계적으로 인도발 델타 변이 바이러스가 맹위를 떨치는 상황이어서 안심하기는 이르다는 경계의 목소리도 크다. 작년과 마찬가지로 한꺼번에 방역 규정을 풀고 여름 휴가철을 보내면 가을부터 바이러스 위험이 되살아날 수 있다는 전문가 경고도 나온다. 27일 기준 이탈리아의 하루 신규 확진자 수는 782명, 사망자 수는 14명이다. 누적으로는 각각 425만8천69명, 12만7천472명으로 집계됐다. ",5,생활,5,생활
16,DN000000008844926058," 정유지에 대한 관심이 커지고 있다. 24일 밤 10시 방송된 TV조선 '사랑의 콜센타'에서는 A/S 특집으로 그려졌다. 이날 방송에서 TOP6과 대결을 펼치게 될 실력자들이 차례로 등장했다. 먼저 이지훈은 '인형'을 부르며 등장했다. 이지훈에 이어 등장한 정동하는 '추억은 만남보다 이별에 남아'로 무대를 꾸몄다. 다음으로 등장한 정유지는 '혼자한 사랑'을 불렀다. '들꽃'을 부르며 등장한 주병선은 빨간색 체크남방, 청바지 등을 입고 등장했다. 이에대해 주병선은 저번에 나왔을 때 백발이라서 그런지 너무 나이 들게 보시더라고 말했다. 다음은 신인선의 등장으로 '아프지 마세요'를 선곡했다. 이어 박구윤은 '불맛을 입혀줘요'를 부르며 등장했다. TOP6과의 대결에서 박구윤과 정동원이 먼저 무대를 선보였다. 박구윤은 '가을 타는 여자'를 부르고 95점을, 정동원은 '빗속의 여인'을 부르고 91점을 차지했다. 이어 정유지와 장민호가 대결을 펼치게 됐다. 정유지의 별명에 대해 이찬원은 후광이 나니까 유지광 좋은 것 같다고 말해 눈길을 끌었다. 장민호가 먼저 '님의 등불'을 선곡해 91점을 받았고 정유지는 아이유의 '내 손을 잡아'를 선곡해 100점을 받았다. 정유지가 100점을 받으면서 눈길을 받고 있다. 정유지는 베스티, EXID의 前 멤버로, 당시에는 리더를 맡았다. 현재는 베스티 탈퇴 후 활동명을 본명으로 변경한 뒤 뮤지컬 배우로 활동중이다. 정유지의 나이는 1991년생으로 올해 30세이며 뮤지컬 '풀하우스' '드림걸즈' '노트르담 드 파리' '마리 앙투아네트'에 출연했다.",7,연예,7,연예
17,DN000000008770643242," 한화시스템, 도서지역 軍 장병에 ‘언택트 진로 멘토링 이 육군 31사단 진도대대 장병 50여 명을 대상으로 ‘장병사랑 진로·취업 멘토링을 실시했다고 2일 밝혔다. 진도대대 멘토링은 코로나 확산 방지를 위한 사회적 거리두기 차원에서 화상회의 플랫폼인 '줌 '을 통해 언택트로 진행했다. 한화시스템의 청년인재 육성 프로그램인 ‘장병사랑 진로·취업 멘토링은 2017년부터 5년간 국방부와 연계해 진행하고 있는 사회공헌 활동이다. 장병들은 연구개발·경영·기획·안전 등 취업희망 직무의 임직원에게 멘토링을 받을 수 있다. 한화시스템은 전문강사를 통해 장병들의 적성 및 진로 탐색에 도움이 될 MBTI 성격유형 검사를 먼저 진행하고, 장병들의 사전질문을 바탕으로 관련 경력과 경험을 가진 임직원을 멘토로 배정했다. 상담교육을 이행한 한화시스템 임직원들은 취업상담을 진행하며, 자기소개서 첨삭·모의면접 지도·직장생활 질의응답 등의 시간을 가졌다. 한화시스템은 국방부와 함께 도서지역과 격오지의 군 장병들에게도 진로 조언과 지원이 닿을 수 있도록, '장병사랑 진로‧취업 멘토링'은 대상지역을 올해부터 국토 서남권 섬 지역까지 넓혔다. 한화시스템 관계자는 “전역을 앞둔 장병들의 취업 고민을 덜어주고, 개인별 역량 강화에 실질적 도움을 줄 수 있도록 프로그램을 구성했다.”며 “최악의 취업난을 맞고 있는 청년들이 하고 싶은 일을 꿈꾸고, 사회 속에서 건강한 성장을 할 수 있도록 한화시스템은 적극 지원을 계속해나겠다.”고 말했다. 한편, 한화시스템은 코로나 사태 장기화에 따라 국군수도병원 선별진료소 이동·조립식 음압병동 지원, 저소득 6.25 참전 유공자 위문품 배달, 국가유공가 대상 '나라사랑 푸드뱅크' 반찬 나눔 등 다양한 사회공헌 활동을 비대면 방식으로 확대 진행하고 있다.",4,사회,4,사회
18,DN000000008848341630," 봄배추 수매 현장 애로사항 청취 박석배 상임감사는 25일 '5회 현장 청렴 소통의 날'을 맞아 강원 평창의 봄배추 수매 현장을 찾아 현장의 목소리를 청취했다. 현장 방문은 배추 수급이 불안정한 7~9월에 대비해 봄배추 수매가 한창인 평창의 배추포전 현장으로, 수매 배추의 품위를 확인하고 수확작업을 관리하는 현장관리단과 산지 저온저장시설 등 출하조절시설 관계자와 면담을 통해 배추 수급안정사업과 관련한 애로사항을 들었다. 박석배 상임감사는 수매과정에서 여러 가지 이권이 개입할 수 있으므로 불필요한 행동으로 오해를 사지 않도록 해야 한다.며여름철 수급 불안을 대비해서 수매가 차질 없이 진행될 수 있도록 힘써달라고 강조했다. 한편, 공사는 농림수산식품 생산·가공·유통·수출 현장에서 종사자들의 애로사항을 청취하고 공사의 청렴시책을 공유하기 위해 현장 청렴소통의 날을 도입했다.",4,사회,4,사회
19,DN000000008848341628," 우리은행, MZ세대 첫급여 우리적금 가입 이벤트 실시 은 비대면으로 첫급여 우리적금을 최초 가입하는 고객을 대상으로'없었는데요 있습니다! 월급 받으시는 분? 적금 가입하면 3000원 드림'이벤트를 실시한다고 25일 밝혔다. 이번 이벤트는 우리은행 인터넷뱅킹 또는 우리WON뱅킹에서 첫급여 우리적금을 최초 가입한 고객 선착순 5000명에게 적금지원금 3000원을 증정한다. 첫급여 우리적금은 매월 100만 원 이하로 자유롭게 적립 가능하며, 복잡한 우대금리 조건 없이 급여이체 우대조건만 충족하면 최고 연 2.2% 금리를 제공한다. 자세한 이벤트 내용은 우리은행 홈페이지 또는 우리WON뱅킹 이벤트 페이지를 통해 확인 가능하다. 우리은행 관계자는첫 급여 우리적금을 가입한 MZ세대 급여소득자들을 위해 이번 이벤트를 마련했다.며앞으로도 MZ세대를 위한 금융서비스와 이벤트를 지속적으로 제공해 나갈 것이다.고 말했다. 한편, 우리은행은 전 세계적으로 인기를 끌고 있는 프로 e스포츠리그인 '리그 오브 레전드 챔피언스 코리아 '와 파트너 계약을 체결하고, LCK 콘텐츠를 활용한 젊고 역동적인 마케팅으로 MZ세대와 적극적인 소통을 강화해 오고 있다.",1,경제,1,경제
20,DN000000008770643243," 우리은행,‘작심삼일 끝내는 법, WON챌린지이벤트 실시 은 우리WON뱅킹 목표달성 저축설계 서비스인‘WON챌린지상품가입 고객 대상으로‘작심삼일 끝내는 법, WON챌린지이벤트를 30일까지 실시한다고 2일 밝혔다. ‘WON챌린지는 고객이 저축목표 , 목표기간, 목표금액을 설정하면 매월 납입금액에 대해 적금과 펀드 비율을 적절하게 추천해주는 서비스다. 이번 이벤트는‘WON챌린지신규가입 고객을 대상으로 가입금액, 기간과 관계없이 추첨을 통해 스타벅스 모바일 디저트 쿠폰을 3000명에게 제공한다. 또한, 저축목표 댓글을 남긴 고객을 대상으로 추첨을 통해 스타벅스 모바일 커피 쿠폰을 100명에게 제공한다. 자세한 이벤트 내용은 우리은행 홈페이지 또는 우리WON뱅킹 앱 이벤트 페이지를 통해 확인 가능하다. 우리은행 관계자는“고객이 직접 목적자금 설계는 물론, 저축목표 공유를 통해 즐겁게 저축할 수 있는 이벤트를 마련했다.”며“우리WON뱅킹 앱을 통해 다양한 금융서비스와 새로운 콘텐츠를 제공해 나갈 것이다.”고 말했다.",1,경제,1,경제
21,DN000000008787716903," 이명수 국회의원,'제3회 당뇨병 의정대상'수상 은 제12회 소아당뇨의 날 기념 한국소아당뇨인협회가 선정한 '제3회 당뇨병 의정대상'을 수상하는 명예를 안았다. 이명수 의원은 지난 20대 국회 보건복지위원장으로 활동하면서, 2019년 보건복지위원회 국정감사에서 증인출석을 통해 소아당뇨 환자들이 받고 있는 소외감과 고통에 대해 직접 이야기할 수 있는 창구를 마련하여 당뇨병 인식개선과 권익증진에 대한 노력을 한 바 있다. 이에 이명수 의원은 19대 국회 보건복지위원회 간사 시절부터 지금까지 소아당뇨 환자들의 어려움에 대해 함께 논의하고 정책 및 법안 발의에 힘써왔지만, 여전히 부족한 건 사실이라며 혈당 조절 자체가 매우 어려워 겪는 건강상의 고통, 치료비용에서 오는 경제적 어려움, 사회적 오해와 인식 부재 등에 대한 우리 정부의 지원과 관심이 더욱 절실하다.고 설명했다. 이번 시상식이 끝난 후 소아당뇨 관계자들과 간담회를 갖은 이명수 의원은오늘 주신 이 상은 소아당뇨인들의 고충에 대한 해결책을 마련하라는 격려 차원의 상이라 생각한다며 사회 전반에 소외된 국민들의 목소리를 더욱 귀담아 듣고, 정부와 국민들의 소통의 창구역할을 하며 촘촘한 복지 정책 발전을 위한 의정활동을 펼치겠다.고 밝혔다.",4,사회,3,미용/건강
22,DN000000008844922466," 우리들의공부방 지역아동센터에서 응원하고 있는 아이들 지난 5월 26일, 관악구 지역아동센터 어린이, 청소년을 대상으로 겨자씨 영어말하기 대회가 열렸다. 겨자씨어머니봉사회 의 기획으로 시작된 영어말하기 대회는 올해로 11회째를 맞이했다. 행사는 코로나19로 인해 대회 사상 처음으로 온라인으로 유튜브와 화상대화 프로그램 ZOOM을 활용해 진행됐다. 약 2시간 동안 이어진 대회는 1부 개회식, 2부 영어스피킹 대회, 3부 공연으로 진행됐다. 어린이, 청소년 행사인 만큼 영어말하기 대회 참가자뿐만 아니라, 관악구 지역아동센터 27개소의 청소년이 참여할 수 있는 선물 이벤트를 마련해 진행했다. 행사 관계자는 “대회가 단순히 우열을 가리는 게 아니라, 응원하는 아이들도 함께 즐거운 축제가 되기를 바라는 마음으로 선물이라는 장치를 곳곳에 마련했다. 2시간 내내 퀴즈나 선물 뽑기 과정을 통해 27개 센터에 균등하게 돌아갈 수 있는 선물이벤트를 마련해 다른 즐거움을 주려고 노력했다.”라고 밝혔다. 줌으로 행사에 참여하고 있는 아이들의 모습 이벤트 결과를 발표하고 있는 모습. 왼쪽부터 사회자 황정민, 오은영 회장, 김선희 센터장. 발표는 총 18팀이 영어 스피치로 진행됐다. 주제는 코로나19, 가족, 좋아하는 음식, 게임 소개 등 다양했다. 참관한 아이들은 각 센터에서 ZOOM을 통해 다른 친구들의 발표를 보며 박수와 응원을 보내는 등 적극적인 참여가 이뤄졌다. 영어말하기 대회 행사사진1 공연 사진. 위에서부터 관악구 솔까치 합창단, 비전교실 지역아동센터 예나은하 팀, 해성지역아동센터 해성소년단 댄스팀 발표 후엔 어린이, 청소년의 공연이 이어졌다. 관악구 솔까치 합창단의 노래 를 볼 수 있었다. 참좋은지역아동센터에서 응원하고 있는 아이들의 모습 발표 중간마다 이벤트는 희망신나는집문화학교 김선희 센터장이 진행했다. 아이들은 퀴즈와 제비뽑기 이벤트에 카카오톡 채팅창과 행사 유튜브 댓글, 센터별 선생님의 도움을 통해 참여했다. 그 결과 약 70명의 친구들이 선물과 상금을 받았다. 수상도 이어졌다. 인기상은 코로나 생활을 슬기롭게 이겨내는 방법을 제시해준 우리들의공부방 지역아동센터 원소민 이 수상했다. 은상 수상한 박이서 양 장려상은 어몽어스 게임을 소개한 민영 지역아동센터 황채아, 홍아현 이 받았다. 은상 수상한 남윤서 이어 은상은 코로나 19를 이겨내는 방법의 꿈마을 지역아동센터 남윤서 가 받았다. 금상을 수상한 김지윤, 장지은 양 금상은 현실 자매를 보여준 꿈나무공부방 지역아동센터 김윤진, 장지은 이 받았고 영상 속 금상을 수상한 박지원 양. 대망의 대상은 글로벌 문화를 설명한 꿈나무공부방 지역아동센터 장은진 이 수상했다. 대상 수상한 장은진 양 그리고 참가상은 대회 발표에 참여한 모든 친구들에게 돌아갔다. 행사 관계자는 단순히 역량의 우열을 가리는 것만이 아니라, 도전하는 마음, 발표하기 위한 노력에 대한 것 역시 중요하기 때문에 모두에게 참가상을 수여했다고 밝혔다. 발표 중 아이들의 발표를 들으며 심사하는 심사위원과 사회자 원격으로 행사에 참여하고 있는 아이들과 최경화 회장 이번 행사는 겨자씨어머니봉사회 의 공동주체로 열렸다. 심사에는 ***, ***, ***이 자원봉사로 참여했다. 사회는 ***센터의 청소년 황정민 학생 이 맡았다. 행사의 생생한 즐거움은 관악FM 유튜브 채널의 영상 을 통해 확인할 수 있다. + 관련사진 l 작은 사진을 클릭하시면 큰 사진을 보실수 있습니다. 영어말하기 대회 행사사진2",4,사회,4,사회
23,DN000000008778209699," 김재순 특파원 = 디지털카메라 업계를 선도해온 일본 캐논이 브라질 내 유일한 생산공장을 폐쇄하기로 했다. 4일 브라질 언론에 따르면 캐논은 7월 중 브라질 북부 아마조나스주 마나우스 자유무역지대에 있는 공장을 폐쇄하기로 했다. 이는 일본 본사의 방침에 따른 것으로, 40여 명의 근로자는 모두 해고될 것으로 알려졌다. 그러나 캐논은 카메라와 렌즈 등 제품 판매와 기술 지원은 계속될 것이라고 말했다. 캐논은 2013년에 마나우스 지유무역지대에 공장을 건설했으며, 당시 아시아 지역을 벗어나 건설한 첫 번째 공장이었다. 디지털카메라 업계를 선도해온 일본 캐논이 브라질 북부 아마조나스주 마나우스 자유무역지대에 있는 공장을 7월 중 폐쇄하기로 했다. 이에 앞서 일본 전자업체 소니도 지난해 마나우스 자유무역지대에 있던 공장을 폐쇄하고 철수했다. 당시 소니 측은 외부 환경의 급격한 변화에 대응하고 지속 가능한 사업 환경을 강화하기 위한 결정이라고 밝혔으나 실제는 부진한 영업실적 때문으로 전해졌다. 소니는 48년 전에 브라질에 진출했으며, 한때 전자제품 시장을 선도하는 기업이었으나 삼성전자와 LG전자 등 한국 기업에 밀려 시장 확대에 어려움을 겪었다. 그러나 소니는 코로나19로 가정에서 시간을 보내는 소비자들이 늘어나면서 수요가 확대된 플레이스테이션 등 게임 관련 기기 판매와 소니 픽처스·소니 뮤직 등 다른 사업 부문의 영업활동은 유지하고 있다. ",0,IT/과학,0,IT/과학
